File Name,Clip Directory,Duration TC,Frame Rate,Audio Sample Rate,Audio Channels,Resolution,Codec,Start TC,End TC,Start Frame,End Frame,Frames,Bit Depth,Audio Bit Depth,Data Level,Audio Channels,Date Modified
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:03:15,23.976,48000,2,1920 x 1080,Cineform HD,00:16:57:01,00:17:00:16,24409,24495,87,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:06:17,23.976,48000,2,1920 x 1080,Cineform HD,00:17:00:16,00:17:07:09,24496,24656,161,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:04:02,23.976,48000,2,1920 x 1080,Cineform HD,00:17:07:09,00:17:11:11,24657,24754,98,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:02:09,23.976,48000,2,1920 x 1080,Cineform HD,00:17:11:11,00:17:13:20,24755,24811,57,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:07:19,23.976,48000,2,1920 x 1080,Cineform HD,00:17:13:20,00:17:21:15,24812,24998,187,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:02:17,23.976,48000,2,1920 x 1080,Cineform HD,00:17:21:15,00:17:24:08,24999,25063,65,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:05:12,23.976,48000,2,1920 x 1080,Cineform HD,00:17:24:08,00:17:29:20,25064,25195,132,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:04:05,23.976,48000,2,1920 x 1080,Cineform HD,00:17:29:20,00:17:34:01,25196,25296,101,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:04:06,23.976,48000,2,1920 x 1080,Cineform HD,00:17:34:01,00:17:38:07,25297,25398,102,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:09:01,23.976,48000,2,1920 x 1080,Cineform HD,00:17:38:07,00:17:47:08,25399,25615,217,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:02:10,23.976,48000,2,1920 x 1080,Cineform HD,00:17:47:08,00:17:49:18,25616,25673,58,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:01:22,23.976,48000,2,1920 x 1080,Cineform HD,00:17:49:18,00:17:51:16,25674,25719,46,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:03:23,23.976,48000,2,1920 x 1080,Cineform HD,00:17:51:16,00:17:55:15,25720,25814,95,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:28:20,23.976,48000,2,1920 x 1080,Cineform HD,00:17:55:15,00:18:24:11,25815,26506,692,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:04:17,23.976,48000,2,1920 x 1080,Cineform HD,00:18:24:11,00:18:29:04,26507,26619,113,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:05:04,23.976,48000,2,1920 x 1080,Cineform HD,00:18:29:04,00:18:34:08,26620,26743,124,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:07:05,23.976,48000,2,1920 x 1080,Cineform HD,00:18:34:08,00:18:41:13,26744,26916,173,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:15:10,23.976,48000,2,1920 x 1080,Cineform HD,00:18:41:13,00:18:56:23,26917,27286,370,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:09:02,23.976,48000,2,1920 x 1080,Cineform HD,00:18:56:23,00:19:06:01,27287,27504,218,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:07:02,23.976,48000,2,1920 x 1080,Cineform HD,00:19:06:01,00:19:13:03,27505,27674,170,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:08:04,23.976,48000,2,1920 x 1080,Cineform HD,00:19:13:03,00:19:21:07,27675,27870,196,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:04:00,23.976,48000,2,1920 x 1080,Cineform HD,00:19:21:07,00:19:25:07,27871,27966,96,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:04:21,23.976,48000,2,1920 x 1080,Cineform HD,00:19:25:07,00:19:30:04,27967,28083,117,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:03:01,23.976,48000,2,1920 x 1080,Cineform HD,00:19:30:04,00:19:33:05,28084,28156,73,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:04:03,23.976,48000,2,1920 x 1080,Cineform HD,00:19:33:05,00:19:37:08,28157,28255,99,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:01:01,23.976,48000,2,1920 x 1080,Cineform HD,00:19:37:08,00:19:38:09,28256,28280,25,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:03:03,23.976,48000,2,1920 x 1080,Cineform HD,00:19:38:09,00:19:41:12,28281,28355,75,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:01:16,23.976,48000,2,1920 x 1080,Cineform HD,00:19:41:12,00:19:43:04,28356,28395,40,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:03:07,23.976,48000,2,1920 x 1080,Cineform HD,00:19:43:04,00:19:46:11,28396,28474,79,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:04:09,23.976,48000,2,1920 x 1080,Cineform HD,00:19:46:11,00:19:50:20,28475,28579,105,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:02:11,23.976,48000,2,1920 x 1080,Cineform HD,00:19:50:20,00:19:53:07,28580,28638,59,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:02:19,23.976,48000,2,1920 x 1080,Cineform HD,00:19:53:07,00:19:56:02,28639,28705,67,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:01:16,23.976,48000,2,1920 x 1080,Cineform HD,00:19:56:02,00:19:57:18,28706,28745,40,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:01:10,23.976,48000,2,1920 x 1080,Cineform HD,00:19:57:18,00:19:59:04,28746,28779,34,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:01:01,23.976,48000,2,1920 x 1080,Cineform HD,00:19:59:04,00:20:00:05,28780,28804,25,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:03:13,23.976,48000,2,1920 x 1080,Cineform HD,00:20:00:05,00:20:03:18,28805,28889,85,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:05:10,23.976,48000,2,1920 x 1080,Cineform HD,00:20:03:18,00:20:09:04,28890,29019,130,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:06:07,23.976,48000,2,1920 x 1080,Cineform HD,00:20:09:04,00:20:15:11,29020,29170,151,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:01:07,23.976,48000,2,1920 x 1080,Cineform HD,00:20:15:11,00:20:16:18,29171,29201,31,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:05:13,23.976,48000,2,1920 x 1080,Cineform HD,00:20:16:18,00:20:22:07,29202,29334,133,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:12:12,23.976,48000,2,1920 x 1080,Cineform HD,00:20:22:07,00:20:34:19,29335,29634,300,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:02:18,23.976,48000,2,1920 x 1080,Cineform HD,00:20:34:19,00:20:37:13,29635,29700,66,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:03:00,23.976,48000,2,1920 x 1080,Cineform HD,00:20:37:13,00:20:40:13,29701,29772,72,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:04:02,23.976,48000,2,1920 x 1080,Cineform HD,00:20:40:13,00:20:44:15,29773,29870,98,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:59:08,23.976,48000,2,1920 x 1080,Cineform HD,00:20:44:15,00:21:43:23,29871,31294,1424,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:05:04,23.976,48000,2,1920 x 1080,Cineform HD,00:21:43:23,00:21:49:03,31295,31418,124,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:13:00,23.976,48000,2,1920 x 1080,Cineform HD,00:21:49:03,00:22:02:03,31419,31730,312,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:03:11,23.976,48000,2,1920 x 1080,Cineform HD,00:22:02:03,00:22:05:14,31731,31813,83,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:02:06,23.976,48000,2,1920 x 1080,Cineform HD,00:22:05:14,00:22:07:20,31814,31867,54,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:04:02,23.976,48000,2,1920 x 1080,Cineform HD,00:22:07:20,00:22:11:22,31868,31965,98,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:05:13,23.976,48000,2,1920 x 1080,Cineform HD,00:22:11:22,00:22:17:11,31966,32098,133,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:05:12,23.976,48000,2,1920 x 1080,Cineform HD,00:22:17:11,00:22:22:23,32099,32230,132,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:01:19,23.976,48000,2,1920 x 1080,Cineform HD,00:22:22:23,00:22:24:18,32231,32273,43,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:02:08,23.976,48000,2,1920 x 1080,Cineform HD,00:22:24:18,00:22:27:02,32274,32329,56,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:06:15,23.976,48000,2,1920 x 1080,Cineform HD,00:22:27:02,00:22:33:17,32330,32488,159,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:01:55:16,23.976,48000,2,1920 x 1080,Cineform HD,00:22:33:17,00:24:29:09,32489,35264,2776,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:20:07,23.976,48000,2,1920 x 1080,Cineform HD,00:24:29:09,00:24:49:16,35265,35751,487,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:05:08,23.976,48000,2,1920 x 1080,Cineform HD,00:24:49:16,00:24:55:00,35752,35879,128,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:03:02,23.976,48000,2,1920 x 1080,Cineform HD,00:24:55:00,00:24:58:02,35880,35953,74,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:12:11,23.976,48000,2,1920 x 1080,Cineform HD,00:24:58:02,00:25:10:13,35954,36252,299,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:03:01,23.976,48000,2,1920 x 1080,Cineform HD,00:25:10:13,00:25:13:14,36253,36325,73,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:03:21,23.976,48000,2,1920 x 1080,Cineform HD,00:25:13:14,00:25:17:11,36326,36418,93,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:05:14,23.976,48000,2,1920 x 1080,Cineform HD,00:25:17:11,00:25:23:01,36419,36552,134,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:03:08,23.976,48000,2,1920 x 1080,Cineform HD,00:25:23:01,00:25:26:09,36553,36632,80,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:24:06,23.976,48000,2,1920 x 1080,Cineform HD,00:25:26:09,00:25:50:15,36633,37214,582,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:06:10,23.976,48000,2,1920 x 1080,Cineform HD,00:25:50:15,00:25:57:01,37215,37368,154,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:02:11,23.976,48000,2,1920 x 1080,Cineform HD,00:25:57:01,00:25:59:12,37369,37427,59,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:01:14,23.976,48000,2,1920 x 1080,Cineform HD,00:25:59:12,00:26:01:02,37428,37465,38,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:07:00,23.976,48000,2,1920 x 1080,Cineform HD,00:26:01:02,00:26:08:02,37466,37633,168,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:03:02,23.976,48000,2,1920 x 1080,Cineform HD,00:26:08:02,00:26:11:04,37634,37707,74,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:02:03,23.976,48000,2,1920 x 1080,Cineform HD,00:26:11:04,00:26:13:07,37708,37758,51,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:02:13,23.976,48000,2,1920 x 1080,Cineform HD,00:26:13:07,00:26:15:20,37759,37819,61,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:02:23,23.976,48000,2,1920 x 1080,Cineform HD,00:26:15:20,00:26:18:19,37820,37890,71,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:02:04,23.976,48000,2,1920 x 1080,Cineform HD,00:26:18:19,00:26:20:23,37891,37942,52,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:04:17,23.976,48000,2,1920 x 1080,Cineform HD,00:26:20:23,00:26:25:16,37943,38055,113,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:39:22,23.976,48000,2,1920 x 1080,Cineform HD,00:26:25:16,00:27:05:14,38056,39013,958,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:07:00,23.976,48000,2,1920 x 1080,Cineform HD,00:27:05:14,00:27:12:14,39014,39181,168,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:07:03,23.976,48000,2,1920 x 1080,Cineform HD,00:27:12:14,00:27:19:17,39182,39352,171,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:30:08,23.976,48000,2,1920 x 1080,Cineform HD,00:27:19:17,00:27:50:01,39353,40080,728,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:15:18,23.976,48000,2,1920 x 1080,Cineform HD,00:27:50:01,00:28:05:19,40081,40458,378,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:14:06,23.976,48000,2,1920 x 1080,Cineform HD,00:28:05:19,00:28:20:01,40459,40800,342,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:03:22,23.976,48000,2,1920 x 1080,Cineform HD,00:28:20:01,00:28:23:23,40801,40894,94,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:08:19,23.976,48000,2,1920 x 1080,Cineform HD,00:28:23:23,00:28:32:18,40895,41105,211,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:04:09,23.976,48000,2,1920 x 1080,Cineform HD,00:28:32:18,00:28:37:03,41106,41210,105,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:07:07,23.976,48000,2,1920 x 1080,Cineform HD,00:28:37:03,00:28:44:10,41211,41385,175,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:04:07,23.976,48000,2,1920 x 1080,Cineform HD,00:28:44:10,00:28:48:17,41386,41488,103,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:24:12,23.976,48000,2,1920 x 1080,Cineform HD,00:28:48:17,00:29:13:05,41489,42076,588,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:04:21,23.976,48000,2,1920 x 1080,Cineform HD,00:29:13:05,00:29:18:02,42077,42193,117,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:38:10,23.976,48000,2,1920 x 1080,Cineform HD,00:29:18:02,00:29:56:12,42194,43115,922,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:44:23,23.976,48000,2,1920 x 1080,Cineform HD,00:29:56:12,00:30:41:11,43116,44194,1079,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:16:17,23.976,48000,2,1920 x 1080,Cineform HD,00:30:41:11,00:30:58:04,44195,44595,401,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:06:01,23.976,48000,2,1920 x 1080,Cineform HD,00:30:58:04,00:31:04:05,44596,44740,145,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:01:19,23.976,48000,2,1920 x 1080,Cineform HD,00:31:04:05,00:31:06:00,44741,44783,43,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:02:17,23.976,48000,2,1920 x 1080,Cineform HD,00:31:06:00,00:31:08:17,44784,44848,65,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:03:12,23.976,48000,2,1920 x 1080,Cineform HD,00:31:08:17,00:31:12:05,44849,44932,84,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:05:12,23.976,48000,2,1920 x 1080,Cineform HD,00:31:12:05,00:31:17:17,44933,45064,132,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:06:01,23.976,48000,2,1920 x 1080,Cineform HD,00:31:17:17,00:31:23:18,45065,45209,145,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:01:05,23.976,48000,2,1920 x 1080,Cineform HD,00:31:23:18,00:31:24:23,45210,45238,29,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:06:15,23.976,48000,2,1920 x 1080,Cineform HD,00:31:24:23,00:31:31:14,45239,45397,159,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:03:14,23.976,48000,2,1920 x 1080,Cineform HD,00:31:31:14,00:31:35:04,45398,45483,86,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:05:16,23.976,48000,2,1920 x 1080,Cineform HD,00:31:35:04,00:31:40:20,45484,45619,136,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:04:14,23.976,48000,2,1920 x 1080,Cineform HD,00:31:40:20,00:31:45:10,45620,45729,110,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:04:02,23.976,48000,2,1920 x 1080,Cineform HD,00:31:45:10,00:31:49:12,45730,45827,98,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:04:00,23.976,48000,2,1920 x 1080,Cineform HD,00:31:49:12,00:31:53:12,45828,45923,96,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:37:03,23.976,48000,2,1920 x 1080,Cineform HD,00:31:53:12,00:32:30:15,45924,46814,891,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:12:23,23.976,48000,2,1920 x 1080,Cineform HD,00:32:30:15,00:32:43:14,46815,47125,311,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:28:19,23.976,48000,2,1920 x 1080,Cineform HD,00:32:43:14,00:33:12:09,47126,47816,691,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:31:05,23.976,48000,2,1920 x 1080,Cineform HD,00:33:12:09,00:33:43:14,47817,48565,749,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:11:06,23.976,48000,2,1920 x 1080,Cineform HD,00:33:43:14,00:33:54:20,48566,48835,270,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:03:04,23.976,48000,2,1920 x 1080,Cineform HD,00:33:54:20,00:33:58:00,48836,48911,76,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:03:23,23.976,48000,2,1920 x 1080,Cineform HD,00:33:58:00,00:34:01:23,48912,49006,95,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:07:01,23.976,48000,2,1920 x 1080,Cineform HD,00:34:01:23,00:34:09:00,49007,49175,169,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:11:20,23.976,48000,2,1920 x 1080,Cineform HD,00:34:09:00,00:34:20:20,49176,49459,284,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:03:05,23.976,48000,2,1920 x 1080,Cineform HD,00:34:20:20,00:34:24:01,49460,49536,77,10,16,Auto,2,Fri Jul 20 23:08:27 2018
