File Name,Clip Directory,Duration TC,Frame Rate,Audio Sample Rate,Audio Channels,Resolution,Codec,Start TC,End TC,Start Frame,End Frame,Frames,Bit Depth,Audio Bit Depth,Data Level,Audio Channels,Date Modified
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:02:05,23.976,48000,2,1920 x 1080,Cineform HD,00:34:24:01,00:34:26:06,49537,49589,53,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:04:00,23.976,48000,2,1920 x 1080,Cineform HD,00:34:26:06,00:34:30:06,49590,49685,96,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:02:18,23.976,48000,2,1920 x 1080,Cineform HD,00:34:30:06,00:34:33:00,49686,49751,66,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:06:15,23.976,48000,2,1920 x 1080,Cineform HD,00:34:33:00,00:34:39:15,49752,49910,159,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:02:09,23.976,48000,2,1920 x 1080,Cineform HD,00:34:39:15,00:34:42:00,49911,49967,57,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:01:18,23.976,48000,2,1920 x 1080,Cineform HD,00:34:42:00,00:34:43:18,49968,50009,42,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:04:09,23.976,48000,2,1920 x 1080,Cineform HD,00:34:43:18,00:34:48:03,50010,50114,105,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:02:06,23.976,48000,2,1920 x 1080,Cineform HD,00:34:48:03,00:34:50:09,50115,50168,54,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:04:18,23.976,48000,2,1920 x 1080,Cineform HD,00:34:50:09,00:34:55:03,50169,50282,114,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:04:14,23.976,48000,2,1920 x 1080,Cineform HD,00:34:55:03,00:34:59:17,50283,50392,110,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:02:02,23.976,48000,2,1920 x 1080,Cineform HD,00:34:59:17,00:35:01:19,50393,50442,50,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:01:16,23.976,48000,2,1920 x 1080,Cineform HD,00:35:01:19,00:35:03:11,50443,50482,40,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:02:00,23.976,48000,2,1920 x 1080,Cineform HD,00:35:03:11,00:35:05:11,50483,50530,48,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:20:18,23.976,48000,2,1920 x 1080,Cineform HD,00:35:05:11,00:35:26:05,50531,51028,498,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:04:12,23.976,48000,2,1920 x 1080,Cineform HD,00:35:26:05,00:35:30:17,51029,51136,108,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:06:09,23.976,48000,2,1920 x 1080,Cineform HD,00:35:30:17,00:35:37:02,51137,51289,153,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:05:07,23.976,48000,2,1920 x 1080,Cineform HD,00:35:37:02,00:35:42:09,51290,51416,127,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:05:02,23.976,48000,2,1920 x 1080,Cineform HD,00:35:42:09,00:35:47:11,51417,51538,122,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:05:20,23.976,48000,2,1920 x 1080,Cineform HD,00:35:47:11,00:35:53:07,51539,51678,140,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:08:01,23.976,48000,2,1920 x 1080,Cineform HD,00:35:53:07,00:36:01:08,51679,51871,193,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:02:11,23.976,48000,2,1920 x 1080,Cineform HD,00:36:01:08,00:36:03:19,51872,51930,59,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:06:00,23.976,48000,2,1920 x 1080,Cineform HD,00:36:03:19,00:36:09:19,51931,52074,144,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:04:12,23.976,48000,2,1920 x 1080,Cineform HD,00:36:09:19,00:36:14:07,52075,52182,108,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:06:09,23.976,48000,2,1920 x 1080,Cineform HD,00:36:14:07,00:36:20:16,52183,52335,153,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:05:06,23.976,48000,2,1920 x 1080,Cineform HD,00:36:20:16,00:36:25:22,52336,52461,126,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:05:08,23.976,48000,2,1920 x 1080,Cineform HD,00:36:25:22,00:36:31:06,52462,52589,128,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:05:15,23.976,48000,2,1920 x 1080,Cineform HD,00:36:31:06,00:36:36:21,52590,52724,135,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:23:23,23.976,48000,2,1920 x 1080,Cineform HD,00:36:36:21,00:37:00:20,52725,53299,575,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:18:04,23.976,48000,2,1920 x 1080,Cineform HD,00:37:00:20,00:37:19:00,53300,53735,436,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:10:04,23.976,48000,2,1920 x 1080,Cineform HD,00:37:19:00,00:37:29:04,53736,53979,244,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:12:09,23.976,48000,2,1920 x 1080,Cineform HD,00:37:29:04,00:37:41:13,53980,54276,297,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:04:13,23.976,48000,2,1920 x 1080,Cineform HD,00:37:41:13,00:37:46:02,54277,54385,109,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:04:05,23.976,48000,2,1920 x 1080,Cineform HD,00:37:46:02,00:37:50:07,54386,54486,101,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:03:23,23.976,48000,2,1920 x 1080,Cineform HD,00:37:50:07,00:37:54:06,54487,54581,95,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:18:02,23.976,48000,2,1920 x 1080,Cineform HD,00:37:54:06,00:38:12:08,54582,55015,434,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:28:07,23.976,48000,2,1920 x 1080,Cineform HD,00:38:12:08,00:38:40:15,55016,55694,679,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:05:21,23.976,48000,2,1920 x 1080,Cineform HD,00:38:40:15,00:38:46:12,55695,55835,141,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:03:16,23.976,48000,2,1920 x 1080,Cineform HD,00:38:46:12,00:38:50:04,55836,55923,88,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:17:15,23.976,48000,2,1920 x 1080,Cineform HD,00:38:50:04,00:39:07:19,55924,56346,423,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:04:17,23.976,48000,2,1920 x 1080,Cineform HD,00:39:07:19,00:39:12:12,56347,56459,113,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:06:23,23.976,48000,2,1920 x 1080,Cineform HD,00:39:12:12,00:39:19:11,56460,56626,167,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:24:18,23.976,48000,2,1920 x 1080,Cineform HD,00:39:19:11,00:39:44:05,56627,57220,594,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:01:38:12,23.976,48000,2,1920 x 1080,Cineform HD,00:39:44:05,00:41:22:17,57221,59584,2364,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:21:07,23.976,48000,2,1920 x 1080,Cineform HD,00:41:22:17,00:41:44:00,59585,60095,511,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:35:10,23.976,48000,2,1920 x 1080,Cineform HD,00:41:44:00,00:42:19:10,60096,60945,850,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:03:05,23.976,48000,2,1920 x 1080,Cineform HD,00:42:19:10,00:42:22:15,60946,61022,77,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:05:23,23.976,48000,2,1920 x 1080,Cineform HD,00:42:22:15,00:42:28:14,61023,61165,143,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:01:58:20,23.976,48000,2,1920 x 1080,Cineform HD,00:42:28:14,00:44:27:10,61166,64017,2852,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:11:05,23.976,48000,2,1920 x 1080,Cineform HD,00:44:27:10,00:44:38:15,64018,64286,269,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:05:00,23.976,48000,2,1920 x 1080,Cineform HD,00:44:38:15,00:44:43:15,64287,64406,120,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:31:08,23.976,48000,2,1920 x 1080,Cineform HD,00:44:43:15,00:45:14:23,64407,65158,752,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:09:02,23.976,48000,2,1920 x 1080,Cineform HD,00:45:14:23,00:45:24:01,65159,65376,218,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:01:17,23.976,48000,2,1920 x 1080,Cineform HD,00:45:24:01,00:45:25:18,65377,65417,41,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:02:19,23.976,48000,2,1920 x 1080,Cineform HD,00:45:25:18,00:45:28:13,65418,65484,67,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:01:06,23.976,48000,2,1920 x 1080,Cineform HD,00:45:28:13,00:45:29:19,65485,65514,30,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:13:07,23.976,48000,2,1920 x 1080,Cineform HD,00:45:29:19,00:45:43:02,65515,65833,319,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:01:07,23.976,48000,2,1920 x 1080,Cineform HD,00:45:43:02,00:45:44:09,65834,65864,31,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:02:21,23.976,48000,2,1920 x 1080,Cineform HD,00:45:44:09,00:45:47:06,65865,65933,69,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:03:02,23.976,48000,2,1920 x 1080,Cineform HD,00:45:47:06,00:45:50:08,65934,66007,74,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:00:23,23.976,48000,2,1920 x 1080,Cineform HD,00:45:50:08,00:45:51:07,66008,66030,23,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:02:16,23.976,48000,2,1920 x 1080,Cineform HD,00:45:51:07,00:45:53:23,66031,66094,64,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:15:02,23.976,48000,2,1920 x 1080,Cineform HD,00:45:53:23,00:46:09:01,66095,66456,362,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:15:13,23.976,48000,2,1920 x 1080,Cineform HD,00:46:09:01,00:46:24:14,66457,66829,373,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:11:12,23.976,48000,2,1920 x 1080,Cineform HD,00:46:24:14,00:46:36:02,66830,67105,276,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:04:30:00,23.976,48000,2,1920 x 1080,Cineform HD,00:46:36:02,00:51:06:02,67106,73585,6480,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:54:13,23.976,48000,2,1920 x 1080,Cineform HD,00:51:06:02,00:52:00:15,73586,74894,1309,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:23:13,23.976,48000,2,1920 x 1080,Cineform HD,00:52:00:15,00:52:24:04,74895,75459,565,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:23:23,23.976,48000,2,1920 x 1080,Cineform HD,00:52:24:04,00:52:48:03,75460,76034,575,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:05:19,23.976,48000,2,1920 x 1080,Cineform HD,00:52:48:03,00:52:53:22,76035,76173,139,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:11:04,23.976,48000,2,1920 x 1080,Cineform HD,00:52:53:22,00:53:05:02,76174,76441,268,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:13:22,23.976,48000,2,1920 x 1080,Cineform HD,00:53:05:02,00:53:19:00,76442,76775,334,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:06:18,23.976,48000,2,1920 x 1080,Cineform HD,00:53:19:00,00:53:25:18,76776,76937,162,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:36:06,23.976,48000,2,1920 x 1080,Cineform HD,00:53:25:18,00:54:02:00,76938,77807,870,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:06:03,23.976,48000,2,1920 x 1080,Cineform HD,00:54:02:00,00:54:08:03,77808,77954,147,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:11:20,23.976,48000,2,1920 x 1080,Cineform HD,00:54:08:03,00:54:19:23,77955,78238,284,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:03:17,23.976,48000,2,1920 x 1080,Cineform HD,00:54:19:23,00:54:23:16,78239,78327,89,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:02:18,23.976,48000,2,1920 x 1080,Cineform HD,00:54:23:16,00:54:26:10,78328,78393,66,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:19:11,23.976,48000,2,1920 x 1080,Cineform HD,00:54:26:10,00:54:45:21,78394,78860,467,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:02:21,23.976,48000,2,1920 x 1080,Cineform HD,00:54:45:21,00:54:48:18,78861,78929,69,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:14:00,23.976,48000,2,1920 x 1080,Cineform HD,00:54:48:18,00:55:02:18,78930,79265,336,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:05:13,23.976,48000,2,1920 x 1080,Cineform HD,00:55:02:18,00:55:08:07,79266,79398,133,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:01:42:22,23.976,48000,2,1920 x 1080,Cineform HD,00:55:08:07,00:56:51:05,79399,81868,2470,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:24:05,23.976,48000,2,1920 x 1080,Cineform HD,00:56:51:05,00:57:15:10,81869,82449,581,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:15:00,23.976,48000,2,1920 x 1080,Cineform HD,00:57:15:10,00:57:30:10,82450,82809,360,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:02:00,23.976,48000,2,1920 x 1080,Cineform HD,00:57:30:10,00:57:32:10,82810,82857,48,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:03:13,23.976,48000,2,1920 x 1080,Cineform HD,00:57:32:10,00:57:35:23,82858,82942,85,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:03:01,23.976,48000,2,1920 x 1080,Cineform HD,00:57:35:23,00:57:39:00,82943,83015,73,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:06:17,23.976,48000,2,1920 x 1080,Cineform HD,00:57:39:00,00:57:45:17,83016,83176,161,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:05:14,23.976,48000,2,1920 x 1080,Cineform HD,00:57:45:17,00:57:51:07,83177,83310,134,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:05:21,23.976,48000,2,1920 x 1080,Cineform HD,00:57:51:07,00:57:57:04,83311,83451,141,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:10:08,23.976,48000,2,1920 x 1080,Cineform HD,00:57:57:04,00:58:07:12,83452,83699,248,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:02:01,23.976,48000,2,1920 x 1080,Cineform HD,00:58:07:12,00:58:09:13,83700,83748,49,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:06:22,23.976,48000,2,1920 x 1080,Cineform HD,00:58:09:13,00:58:16:11,83749,83914,166,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:06:00,23.976,48000,2,1920 x 1080,Cineform HD,00:58:16:11,00:58:22:11,83915,84058,144,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:04:13,23.976,48000,2,1920 x 1080,Cineform HD,00:58:22:11,00:58:27:00,84059,84167,109,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:02:15,23.976,48000,2,1920 x 1080,Cineform HD,00:58:27:00,00:58:29:15,84168,84230,63,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:11:02,23.976,48000,2,1920 x 1080,Cineform HD,00:58:29:15,00:58:40:17,84231,84496,266,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:05:04,23.976,48000,2,1920 x 1080,Cineform HD,00:58:40:17,00:58:45:21,84497,84620,124,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:05:06,23.976,48000,2,1920 x 1080,Cineform HD,00:58:45:21,00:58:51:03,84621,84746,126,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:02:10,23.976,48000,2,1920 x 1080,Cineform HD,00:58:51:03,00:58:53:13,84747,84804,58,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:01:10,23.976,48000,2,1920 x 1080,Cineform HD,00:58:53:13,00:58:54:23,84805,84838,34,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:00:20,23.976,48000,2,1920 x 1080,Cineform HD,00:58:54:23,00:58:55:19,84839,84858,20,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:04:21,23.976,48000,2,1920 x 1080,Cineform HD,00:58:55:19,00:59:00:16,84859,84975,117,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:01:01,23.976,48000,2,1920 x 1080,Cineform HD,00:59:00:16,00:59:01:17,84976,85000,25,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:11:02,23.976,48000,2,1920 x 1080,Cineform HD,00:59:01:17,00:59:12:19,85001,85266,266,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:03:02,23.976,48000,2,1920 x 1080,Cineform HD,00:59:12:19,00:59:15:21,85267,85340,74,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:02:18,23.976,48000,2,1920 x 1080,Cineform HD,00:59:15:21,00:59:18:15,85341,85406,66,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:01:07,23.976,48000,2,1920 x 1080,Cineform HD,00:59:18:15,00:59:19:22,85407,85437,31,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:03:07,23.976,48000,2,1920 x 1080,Cineform HD,00:59:19:22,00:59:23:05,85438,85516,79,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:01:08,23.976,48000,2,1920 x 1080,Cineform HD,00:59:23:05,00:59:24:13,85517,85548,32,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:01:09,23.976,48000,2,1920 x 1080,Cineform HD,00:59:24:13,00:59:25:22,85549,85581,33,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:13:13,23.976,48000,2,1920 x 1080,Cineform HD,00:59:25:22,00:59:39:11,85582,85906,325,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:22:19,23.976,48000,2,1920 x 1080,Cineform HD,00:59:39:11,01:00:02:06,85907,86453,547,10,16,Auto,2,Fri Jul 20 23:08:27 2018
Call_Me_By_Your_Name.mov,Y:\Films_converted,00:00:06:00,23.976,48000,2,1920 x 1080,Cineform HD,01:00:02:06,01:00:08:06,86454,86597,144,10,16,Auto,2,Fri Jul 20 23:08:27 2018
