File Name,Clip Directory,Duration TC,Frame Rate,Audio Sample Rate,Audio Channels,Resolution,Codec,Start TC,End TC,Start Frame,End Frame,Frames,Bit Depth,Audio Bit Depth,Data Level,Audio Channels2,Date Modified,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:04:05,24.000,48000,2,1920 x 1080,Cineform HD,00:16:52:14,00:16:56:19,24302,24402,101,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:03:10,24.000,48000,2,1920 x 1080,Cineform HD,00:16:56:19,00:17:00:05,24403,24484,82,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:09:08,24.000,48000,2,1920 x 1080,Cineform HD,00:17:00:05,00:17:09:13,24485,24708,224,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:05:19,24.000,48000,2,1920 x 1080,Cineform HD,00:17:09:13,00:17:15:08,24709,24847,139,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:11:12,24.000,48000,2,1920 x 1080,Cineform HD,00:17:15:08,00:17:26:20,24848,25123,276,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:35:20,24.000,48000,2,1920 x 1080,Cineform HD,00:17:26:20,00:18:02:16,25124,25983,860,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:12:10,24.000,48000,2,1920 x 1080,Cineform HD,00:18:02:16,00:18:15:02,25984,26281,298,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:30:07,24.000,48000,2,1920 x 1080,Cineform HD,00:18:15:02,00:18:45:09,26282,27008,727,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:13:09,24.000,48000,2,1920 x 1080,Cineform HD,00:18:45:09,00:18:58:18,27009,27329,321,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:37:08,24.000,48000,2,1920 x 1080,Cineform HD,00:18:58:18,00:19:36:02,27330,28225,896,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:04:02,24.000,48000,2,1920 x 1080,Cineform HD,00:19:36:02,00:19:40:04,28226,28323,98,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:06:18,24.000,48000,2,1920 x 1080,Cineform HD,00:19:40:04,00:19:46:22,28324,28485,162,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:08:17,24.000,48000,2,1920 x 1080,Cineform HD,00:19:46:22,00:19:55:15,28486,28694,209,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:08:00,24.000,48000,2,1920 x 1080,Cineform HD,00:19:55:15,00:20:03:15,28695,28886,192,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:03:13,24.000,48000,2,1920 x 1080,Cineform HD,00:20:03:15,00:20:07:04,28887,28971,85,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:03:16,24.000,48000,2,1920 x 1080,Cineform HD,00:20:07:04,00:20:10:20,28972,29059,88,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:02:08,24.000,48000,2,1920 x 1080,Cineform HD,00:20:10:20,00:20:13:04,29060,29115,56,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:01:20,24.000,48000,2,1920 x 1080,Cineform HD,00:20:13:04,00:20:15:00,29116,29159,44,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:02:09,24.000,48000,2,1920 x 1080,Cineform HD,00:20:15:00,00:20:17:09,29160,29216,57,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:02:17,24.000,48000,2,1920 x 1080,Cineform HD,00:20:17:09,00:20:20:02,29217,29281,65,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:02:10,24.000,48000,2,1920 x 1080,Cineform HD,00:20:20:02,00:20:22:12,29282,29339,58,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:04:07,24.000,48000,2,1920 x 1080,Cineform HD,00:20:22:12,00:20:26:19,29340,29442,103,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:03:13,24.000,48000,2,1920 x 1080,Cineform HD,00:20:26:19,00:20:30:08,29443,29527,85,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:05:06,24.000,48000,2,1920 x 1080,Cineform HD,00:20:30:08,00:20:35:14,29528,29653,126,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:02:22,24.000,48000,2,1920 x 1080,Cineform HD,00:20:35:14,00:20:38:12,29654,29723,70,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:05:04,24.000,48000,2,1920 x 1080,Cineform HD,00:20:38:12,00:20:43:16,29724,29847,124,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:03:21,24.000,48000,2,1920 x 1080,Cineform HD,00:20:43:16,00:20:47:13,29848,29940,93,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:03:05,24.000,48000,2,1920 x 1080,Cineform HD,00:20:47:13,00:20:50:18,29941,30017,77,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:02:07,24.000,48000,2,1920 x 1080,Cineform HD,00:20:50:18,00:20:53:01,30018,30072,55,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:11:10,24.000,48000,2,1920 x 1080,Cineform HD,00:20:53:01,00:21:04:11,30073,30346,274,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:04:00,24.000,48000,2,1920 x 1080,Cineform HD,00:21:04:11,00:21:08:11,30347,30442,96,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:13:08,24.000,48000,2,1920 x 1080,Cineform HD,00:21:08:11,00:21:21:19,30443,30762,320,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:04:23,24.000,48000,2,1920 x 1080,Cineform HD,00:21:21:19,00:21:26:18,30763,30881,119,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:39:07,24.000,48000,2,1920 x 1080,Cineform HD,00:21:26:18,00:22:06:01,30882,31824,943,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:05:08,24.000,48000,2,1920 x 1080,Cineform HD,00:22:06:01,00:22:11:09,31825,31952,128,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:39:14,24.000,48000,2,1920 x 1080,Cineform HD,00:22:11:09,00:22:50:23,31953,32902,950,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:24:15,24.000,48000,2,1920 x 1080,Cineform HD,00:22:50:23,00:23:15:14,32903,33493,591,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:09:01,24.000,48000,2,1920 x 1080,Cineform HD,00:23:15:14,00:23:24:15,33494,33710,217,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:06:06,24.000,48000,2,1920 x 1080,Cineform HD,00:23:24:15,00:23:30:21,33711,33860,150,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:05:00,24.000,48000,2,1920 x 1080,Cineform HD,00:23:30:21,00:23:35:21,33861,33980,120,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:02:22,24.000,48000,2,1920 x 1080,Cineform HD,00:23:35:21,00:23:38:19,33981,34050,70,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:03:09,24.000,48000,2,1920 x 1080,Cineform HD,00:23:38:19,00:23:42:04,34051,34131,81,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:04:05,24.000,48000,2,1920 x 1080,Cineform HD,00:23:42:04,00:23:46:09,34132,34232,101,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:03:04,24.000,48000,2,1920 x 1080,Cineform HD,00:23:46:09,00:23:49:13,34233,34308,76,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:03:13,24.000,48000,2,1920 x 1080,Cineform HD,00:23:49:13,00:23:53:02,34309,34393,85,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:02:12,24.000,48000,2,1920 x 1080,Cineform HD,00:23:53:02,00:23:55:14,34394,34453,60,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:14:02,24.000,48000,2,1920 x 1080,Cineform HD,00:23:55:14,00:24:09:16,34454,34791,338,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:19:18,24.000,48000,2,1920 x 1080,Cineform HD,00:24:09:16,00:24:29:10,34792,35265,474,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:06:19,24.000,48000,2,1920 x 1080,Cineform HD,00:24:29:10,00:24:36:05,35266,35428,163,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:19:23,24.000,48000,2,1920 x 1080,Cineform HD,00:24:36:05,00:24:56:04,35429,35907,479,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:06:04,24.000,48000,2,1920 x 1080,Cineform HD,00:24:56:04,00:25:02:08,35908,36055,148,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:18:01,24.000,48000,2,1920 x 1080,Cineform HD,00:25:02:08,00:25:20:09,36056,36488,433,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:11:08,24.000,48000,2,1920 x 1080,Cineform HD,00:25:20:09,00:25:31:17,36489,36760,272,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:28:05,24.000,48000,2,1920 x 1080,Cineform HD,00:25:31:17,00:25:59:22,36761,37437,677,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:20:12,24.000,48000,2,1920 x 1080,Cineform HD,00:25:59:22,00:26:20:10,37438,37929,492,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:22:07,24.000,48000,2,1920 x 1080,Cineform HD,00:26:20:10,00:26:42:17,37930,38464,535,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:24:12,24.000,48000,2,1920 x 1080,Cineform HD,00:26:42:17,00:27:07:05,38465,39052,588,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:19:08,24.000,48000,2,1920 x 1080,Cineform HD,00:27:07:05,00:27:26:13,39053,39516,464,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:16:00,24.000,48000,2,1920 x 1080,Cineform HD,00:27:26:13,00:27:42:13,39517,39900,384,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:07:08,24.000,48000,2,1920 x 1080,Cineform HD,00:27:42:13,00:27:49:21,39901,40076,176,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:05:23,24.000,48000,2,1920 x 1080,Cineform HD,00:27:49:21,00:27:55:20,40077,40219,143,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:05:21,24.000,48000,2,1920 x 1080,Cineform HD,00:27:55:20,00:28:01:17,40220,40360,141,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:07:13,24.000,48000,2,1920 x 1080,Cineform HD,00:28:01:17,00:28:09:06,40361,40541,181,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:00:22,24.000,48000,2,1920 x 1080,Cineform HD,00:28:09:06,00:28:10:04,40542,40563,22,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:03:04,24.000,48000,2,1920 x 1080,Cineform HD,00:28:10:04,00:28:13:08,40564,40639,76,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:04:06,24.000,48000,2,1920 x 1080,Cineform HD,00:28:13:08,00:28:17:14,40640,40741,102,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:03:21,24.000,48000,2,1920 x 1080,Cineform HD,00:28:17:14,00:28:21:11,40742,40834,93,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:05:05,24.000,48000,2,1920 x 1080,Cineform HD,00:28:21:11,00:28:26:16,40835,40959,125,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:17:11,24.000,48000,2,1920 x 1080,Cineform HD,00:28:26:16,00:28:44:03,40960,41378,419,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:05:06,24.000,48000,2,1920 x 1080,Cineform HD,00:28:44:03,00:28:49:09,41379,41504,126,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:05:21,24.000,48000,2,1920 x 1080,Cineform HD,00:28:49:09,00:28:55:06,41505,41645,141,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:01:16:22,24.000,48000,2,1920 x 1080,Cineform HD,00:28:55:06,00:30:12:04,41646,43491,1846,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:05:21,24.000,48000,2,1920 x 1080,Cineform HD,00:30:12:04,00:30:18:01,43492,43632,141,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:06:12,24.000,48000,2,1920 x 1080,Cineform HD,00:30:18:01,00:30:24:13,43633,43788,156,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:15:03,24.000,48000,2,1920 x 1080,Cineform HD,00:30:24:13,00:30:39:16,43789,44151,363,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:07:01,24.000,48000,2,1920 x 1080,Cineform HD,00:30:39:16,00:30:46:17,44152,44320,169,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:02:21,24.000,48000,2,1920 x 1080,Cineform HD,00:30:46:17,00:30:49:14,44321,44389,69,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:03:12,24.000,48000,2,1920 x 1080,Cineform HD,00:30:49:14,00:30:53:02,44390,44473,84,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:01:23,24.000,48000,2,1920 x 1080,Cineform HD,00:30:53:02,00:30:55:01,44474,44520,47,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:04:16,24.000,48000,2,1920 x 1080,Cineform HD,00:30:55:01,00:30:59:17,44521,44632,112,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:04:21,24.000,48000,2,1920 x 1080,Cineform HD,00:30:59:17,00:31:04:14,44633,44749,117,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:12:11,24.000,48000,2,1920 x 1080,Cineform HD,00:31:04:14,00:31:17:01,44750,45048,299,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:10:23,24.000,48000,2,1920 x 1080,Cineform HD,00:31:17:01,00:31:28:00,45049,45311,263,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:04:08,24.000,48000,2,1920 x 1080,Cineform HD,00:31:28:00,00:31:32:08,45312,45415,104,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:04:17,24.000,48000,2,1920 x 1080,Cineform HD,00:31:32:08,00:31:37:01,45416,45528,113,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:04:16,24.000,48000,2,1920 x 1080,Cineform HD,00:31:37:01,00:31:41:17,45529,45640,112,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:07:10,24.000,48000,2,1920 x 1080,Cineform HD,00:31:41:17,00:31:49:03,45641,45818,178,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:06:03,24.000,48000,2,1920 x 1080,Cineform HD,00:31:49:03,00:31:55:06,45819,45965,147,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:04:15,24.000,48000,2,1920 x 1080,Cineform HD,00:31:55:06,00:31:59:21,45966,46076,111,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:07:17,24.000,48000,2,1920 x 1080,Cineform HD,00:31:59:21,00:32:07:14,46077,46261,185,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:24:14,24.000,48000,2,1920 x 1080,Cineform HD,00:32:07:14,00:32:32:04,46262,46851,590,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:04:18,24.000,48000,2,1920 x 1080,Cineform HD,00:32:32:04,00:32:36:22,46852,46965,114,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:07:13,24.000,48000,2,1920 x 1080,Cineform HD,00:32:36:22,00:32:44:11,46966,47146,181,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:09:16,24.000,48000,2,1920 x 1080,Cineform HD,00:32:44:11,00:32:54:03,47147,47378,232,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:02:12,24.000,48000,2,1920 x 1080,Cineform HD,00:32:54:03,00:32:56:15,47379,47438,60,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:13:09,24.000,48000,2,1920 x 1080,Cineform HD,00:32:56:15,00:33:10:00,47439,47759,321,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:04:03,24.000,48000,2,1920 x 1080,Cineform HD,00:33:10:00,00:33:14:03,47760,47858,99,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:39:02,24.000,48000,2,1920 x 1080,Cineform HD,00:33:14:03,00:33:53:05,47859,48796,938,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:02:16,24.000,48000,2,1920 x 1080,Cineform HD,00:33:53:05,00:33:55:21,48797,48860,64,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:07:20,24.000,48000,2,1920 x 1080,Cineform HD,00:33:55:21,00:34:03:17,48861,49048,188,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:07:22,24.000,48000,2,1920 x 1080,Cineform HD,00:34:03:17,00:34:11:15,49049,49238,190,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:01:29:07,24.000,48000,2,1920 x 1080,Cineform HD,00:34:11:15,00:35:40:22,49239,51381,2143,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:24:19,24.000,48000,2,1920 x 1080,Cineform HD,00:35:40:22,00:36:05:17,51382,51976,595,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:14:15,24.000,48000,2,1920 x 1080,Cineform HD,00:36:05:17,00:36:20:08,51977,52327,351,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:04:03,24.000,48000,2,1920 x 1080,Cineform HD,00:36:20:08,00:36:24:11,52328,52426,99,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:02:17,24.000,48000,2,1920 x 1080,Cineform HD,00:36:24:11,00:36:27:04,52427,52491,65,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:02:08,24.000,48000,2,1920 x 1080,Cineform HD,00:36:27:04,00:36:29:12,52492,52547,56,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:05:06,24.000,48000,2,1920 x 1080,Cineform HD,00:36:29:12,00:36:34:18,52548,52673,126,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:03:10,24.000,48000,2,1920 x 1080,Cineform HD,00:36:34:18,00:36:38:04,52674,52755,82,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:10:15,24.000,48000,2,1920 x 1080,Cineform HD,00:36:38:04,00:36:48:19,52756,53010,255,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
