File Name,Clip Directory,Duration TC,Frame Rate,Audio Sample Rate,Audio Channels,Resolution,Codec,Start TC,End TC,Start Frame,End Frame,Frames,Bit Depth,Audio Bit Depth,Data Level,Audio Channels2,Date Modified,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:15:00,24.000,48000,2,1920 x 1080,Cineform HD,00:36:48:19,00:37:03:19,53011,53370,360,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:07:18,24.000,48000,2,1920 x 1080,Cineform HD,00:37:03:19,00:37:11:13,53371,53556,186,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:02:23,24.000,48000,2,1920 x 1080,Cineform HD,00:37:11:13,00:37:14:12,53557,53627,71,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:10:10,24.000,48000,2,1920 x 1080,Cineform HD,00:37:14:12,00:37:24:22,53628,53877,250,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:21:00,24.000,48000,2,1920 x 1080,Cineform HD,00:37:24:22,00:37:45:22,53878,54381,504,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:10:17,24.000,48000,2,1920 x 1080,Cineform HD,00:37:45:22,00:37:56:15,54382,54638,257,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:55:10,24.000,48000,2,1920 x 1080,Cineform HD,00:37:56:15,00:38:52:01,54639,55968,1330,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:15:11,24.000,48000,2,1920 x 1080,Cineform HD,00:38:52:01,00:39:07:12,55969,56339,371,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:08:04,24.000,48000,2,1920 x 1080,Cineform HD,00:39:07:12,00:39:15:16,56340,56535,196,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:07:00,24.000,48000,2,1920 x 1080,Cineform HD,00:39:15:16,00:39:22:16,56536,56703,168,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:21:08,24.000,48000,2,1920 x 1080,Cineform HD,00:39:22:16,00:39:44:00,56704,57215,512,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:03:15,24.000,48000,2,1920 x 1080,Cineform HD,00:39:44:00,00:39:47:15,57216,57302,87,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:03:17,24.000,48000,2,1920 x 1080,Cineform HD,00:39:47:15,00:39:51:08,57303,57391,89,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:27:06,24.000,48000,2,1920 x 1080,Cineform HD,00:39:51:08,00:40:18:14,57392,58045,654,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:07:23,24.000,48000,2,1920 x 1080,Cineform HD,00:40:18:14,00:40:26:13,58046,58236,191,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:01:20,24.000,48000,2,1920 x 1080,Cineform HD,00:40:26:13,00:40:28:09,58237,58280,44,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:01:13,24.000,48000,2,1920 x 1080,Cineform HD,00:40:28:09,00:40:29:22,58281,58317,37,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:25:01,24.000,48000,2,1920 x 1080,Cineform HD,00:40:29:22,00:40:54:23,58318,58918,601,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:06:11,24.000,48000,2,1920 x 1080,Cineform HD,00:40:54:23,00:41:01:10,58919,59073,155,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:08:03,24.000,48000,2,1920 x 1080,Cineform HD,00:41:01:10,00:41:09:13,59074,59268,195,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:03:00,24.000,48000,2,1920 x 1080,Cineform HD,00:41:09:13,00:41:12:13,59269,59340,72,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:10:11,24.000,48000,2,1920 x 1080,Cineform HD,00:41:12:13,00:41:23:00,59341,59591,251,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:12:21,24.000,48000,2,1920 x 1080,Cineform HD,00:41:23:00,00:41:35:21,59592,59900,309,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:01:20:02,24.000,48000,2,1920 x 1080,Cineform HD,00:41:35:21,00:42:55:23,59901,61822,1922,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:42:06,24.000,48000,2,1920 x 1080,Cineform HD,00:42:55:23,00:43:38:05,61823,62836,1014,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:46:06,24.000,48000,2,1920 x 1080,Cineform HD,00:43:38:05,00:44:24:11,62837,63946,1110,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:06:14,24.000,48000,2,1920 x 1080,Cineform HD,00:44:24:11,00:44:31:01,63947,64104,158,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:38:18,24.000,48000,2,1920 x 1080,Cineform HD,00:44:31:01,00:45:09:19,64105,65034,930,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:15:00,24.000,48000,2,1920 x 1080,Cineform HD,00:45:09:19,00:45:24:19,65035,65394,360,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:38:23,24.000,48000,2,1920 x 1080,Cineform HD,00:45:24:19,00:46:03:18,65395,66329,935,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:10:06,24.000,48000,2,1920 x 1080,Cineform HD,00:46:03:18,00:46:14:00,66330,66575,246,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:08:08,24.000,48000,2,1920 x 1080,Cineform HD,00:46:14:00,00:46:22:08,66576,66775,200,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:16:10,24.000,48000,2,1920 x 1080,Cineform HD,00:46:22:08,00:46:38:18,66776,67169,394,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:21:20,24.000,48000,2,1920 x 1080,Cineform HD,00:46:38:18,00:47:00:14,67170,67693,524,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:15:14,24.000,48000,2,1920 x 1080,Cineform HD,00:47:00:14,00:47:16:04,67694,68067,374,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:07:11,24.000,48000,2,1920 x 1080,Cineform HD,00:47:16:04,00:47:23:15,68068,68246,179,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:03:03,24.000,48000,2,1920 x 1080,Cineform HD,00:47:23:15,00:47:26:18,68247,68321,75,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:05:07,24.000,48000,2,1920 x 1080,Cineform HD,00:47:26:18,00:47:32:01,68322,68448,127,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:02:03,24.000,48000,2,1920 x 1080,Cineform HD,00:47:32:01,00:47:34:04,68449,68499,51,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:12:17,24.000,48000,2,1920 x 1080,Cineform HD,00:47:34:04,00:47:46:21,68500,68804,305,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:09:02,24.000,48000,2,1920 x 1080,Cineform HD,00:47:46:21,00:47:55:23,68805,69022,218,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:06:05,24.000,48000,2,1920 x 1080,Cineform HD,00:47:55:23,00:48:02:04,69023,69171,149,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:02:00,24.000,48000,2,1920 x 1080,Cineform HD,00:48:02:04,00:48:04:04,69172,69219,48,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:02:12,24.000,48000,2,1920 x 1080,Cineform HD,00:48:04:04,00:48:06:16,69220,69279,60,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:03:05,24.000,48000,2,1920 x 1080,Cineform HD,00:48:06:16,00:48:09:21,69280,69356,77,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:11:05,24.000,48000,2,1920 x 1080,Cineform HD,00:48:09:21,00:48:21:02,69357,69625,269,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:03:04,24.000,48000,2,1920 x 1080,Cineform HD,00:48:21:02,00:48:24:06,69626,69701,76,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:03:07,24.000,48000,2,1920 x 1080,Cineform HD,00:48:24:06,00:48:27:13,69702,69780,79,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:06:13,24.000,48000,2,1920 x 1080,Cineform HD,00:48:27:13,00:48:34:02,69781,69937,157,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:13:15,24.000,48000,2,1920 x 1080,Cineform HD,00:48:34:02,00:48:47:17,69938,70264,327,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:02:16,24.000,48000,2,1920 x 1080,Cineform HD,00:48:47:17,00:48:50:09,70265,70328,64,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:02:16,24.000,48000,2,1920 x 1080,Cineform HD,00:48:50:09,00:48:53:01,70329,70392,64,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:05:09,24.000,48000,2,1920 x 1080,Cineform HD,00:48:53:01,00:48:58:10,70393,70521,129,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:04:14,24.000,48000,2,1920 x 1080,Cineform HD,00:48:58:10,00:49:03:00,70522,70631,110,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:05:22,24.000,48000,2,1920 x 1080,Cineform HD,00:49:03:00,00:49:08:22,70632,70773,142,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:11:10,24.000,48000,2,1920 x 1080,Cineform HD,00:49:08:22,00:49:20:08,70774,71047,274,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:09:14,24.000,48000,2,1920 x 1080,Cineform HD,00:49:20:08,00:49:29:22,71048,71277,230,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:06:22,24.000,48000,2,1920 x 1080,Cineform HD,00:49:29:22,00:49:36:20,71278,71443,166,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:35:09,24.000,48000,2,1920 x 1080,Cineform HD,00:49:36:20,00:50:12:05,71444,72292,849,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:07:23,24.000,48000,2,1920 x 1080,Cineform HD,00:50:12:05,00:50:20:04,72293,72483,191,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:03:19,24.000,48000,2,1920 x 1080,Cineform HD,00:50:20:04,00:50:23:23,72484,72574,91,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:19:12,24.000,48000,2,1920 x 1080,Cineform HD,00:50:23:23,00:50:43:11,72575,73042,468,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:06:16,24.000,48000,2,1920 x 1080,Cineform HD,00:50:43:11,00:50:50:03,73043,73202,160,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:30:18,24.000,48000,2,1920 x 1080,Cineform HD,00:50:50:03,00:51:20:21,73203,73940,738,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:09:02,24.000,48000,2,1920 x 1080,Cineform HD,00:51:20:21,00:51:29:23,73941,74158,218,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:05:03,24.000,48000,2,1920 x 1080,Cineform HD,00:51:29:23,00:51:35:02,74159,74281,123,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:08:17,24.000,48000,2,1920 x 1080,Cineform HD,00:51:35:02,00:51:43:19,74282,74490,209,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:11:01,24.000,48000,2,1920 x 1080,Cineform HD,00:51:43:19,00:51:54:20,74491,74755,265,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:06:09,24.000,48000,2,1920 x 1080,Cineform HD,00:51:54:20,00:52:01:05,74756,74908,153,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:03:16,24.000,48000,2,1920 x 1080,Cineform HD,00:52:01:05,00:52:04:21,74909,74996,88,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:04:01,24.000,48000,2,1920 x 1080,Cineform HD,00:52:04:21,00:52:08:22,74997,75093,97,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:05:15,24.000,48000,2,1920 x 1080,Cineform HD,00:52:08:22,00:52:14:13,75094,75228,135,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:03:15,24.000,48000,2,1920 x 1080,Cineform HD,00:52:14:13,00:52:18:04,75229,75315,87,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:04:04,24.000,48000,2,1920 x 1080,Cineform HD,00:52:18:04,00:52:22:08,75316,75415,100,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:01:22,24.000,48000,2,1920 x 1080,Cineform HD,00:52:22:08,00:52:24:06,75416,75461,46,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:02:01,24.000,48000,2,1920 x 1080,Cineform HD,00:52:24:06,00:52:26:07,75462,75510,49,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:03:21,24.000,48000,2,1920 x 1080,Cineform HD,00:52:26:07,00:52:30:04,75511,75603,93,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:02:20,24.000,48000,2,1920 x 1080,Cineform HD,00:52:30:04,00:52:33:00,75604,75671,68,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:09:19,24.000,48000,2,1920 x 1080,Cineform HD,00:52:33:00,00:52:42:19,75672,75906,235,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:04:20,24.000,48000,2,1920 x 1080,Cineform HD,00:52:42:19,00:52:47:15,75907,76022,116,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:04:03,24.000,48000,2,1920 x 1080,Cineform HD,00:52:47:15,00:52:51:18,76023,76121,99,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:04:03,24.000,48000,2,1920 x 1080,Cineform HD,00:52:51:18,00:52:55:21,76122,76220,99,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:02:01,24.000,48000,2,1920 x 1080,Cineform HD,00:52:55:21,00:52:57:22,76221,76269,49,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:12:07,24.000,48000,2,1920 x 1080,Cineform HD,00:52:57:22,00:53:10:05,76270,76564,295,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:12:10,24.000,48000,2,1920 x 1080,Cineform HD,00:53:10:05,00:53:22:15,76565,76862,298,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:03:10:07,24.000,48000,2,1920 x 1080,Cineform HD,00:53:22:15,00:56:32:22,76863,81429,4567,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:10:20,24.000,48000,2,1920 x 1080,Cineform HD,00:56:32:22,00:56:43:18,81430,81689,260,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:11:07,24.000,48000,2,1920 x 1080,Cineform HD,00:56:43:18,00:56:55:01,81690,81960,271,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:03:23,24.000,48000,2,1920 x 1080,Cineform HD,00:56:55:01,00:56:59:00,81961,82055,95,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:01:37:13,24.000,48000,2,1920 x 1080,Cineform HD,00:56:59:00,00:58:36:13,82056,84396,2341,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:11:07,24.000,48000,2,1920 x 1080,Cineform HD,00:58:36:13,00:58:47:20,84397,84667,271,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:17:11,24.000,48000,2,1920 x 1080,Cineform HD,00:58:47:20,00:59:05:07,84668,85086,419,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:03:14,24.000,48000,2,1920 x 1080,Cineform HD,00:59:05:07,00:59:08:21,85087,85172,86,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:46:22,24.000,48000,2,1920 x 1080,Cineform HD,00:59:08:21,00:59:55:19,85173,86298,1126,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:11:11,24.000,48000,2,1920 x 1080,Cineform HD,00:59:55:19,01:00:07:06,86299,86573,275,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:26:12,24.000,48000,2,1920 x 1080,Cineform HD,01:00:07:06,01:00:33:18,86574,87209,636,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:11:16,24.000,48000,2,1920 x 1080,Cineform HD,01:00:33:18,01:00:45:10,87210,87489,280,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:08:20,24.000,48000,2,1920 x 1080,Cineform HD,01:00:45:10,01:00:54:06,87490,87701,212,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:39:17,24.000,48000,2,1920 x 1080,Cineform HD,01:00:54:06,01:01:33:23,87702,88654,953,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:05:20,24.000,48000,2,1920 x 1080,Cineform HD,01:01:33:23,01:01:39:19,88655,88794,140,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:12:21,24.000,48000,2,1920 x 1080,Cineform HD,01:01:39:19,01:01:52:16,88795,89103,309,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:56:16,24.000,48000,2,1920 x 1080,Cineform HD,01:01:52:16,01:02:49:08,89104,90463,1360,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:14:03,24.000,48000,2,1920 x 1080,Cineform HD,01:02:49:08,01:03:03:11,90464,90802,339,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:08:04,24.000,48000,2,1920 x 1080,Cineform HD,01:03:03:11,01:03:11:15,90803,90998,196,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:10:09,24.000,48000,2,1920 x 1080,Cineform HD,01:03:11:15,01:03:22:00,90999,91247,249,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:08:12,24.000,48000,2,1920 x 1080,Cineform HD,01:03:22:00,01:03:30:12,91248,91451,204,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:10:14,24.000,48000,2,1920 x 1080,Cineform HD,01:03:30:12,01:03:41:02,91452,91705,254,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:05:22,24.000,48000,2,1920 x 1080,Cineform HD,01:03:41:02,01:03:47:00,91706,91847,142,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:06:00,24.000,48000,2,1920 x 1080,Cineform HD,01:03:47:00,01:03:53:00,91848,91991,144,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
THE_FLORIDA_PROJECT.mov,Y:\Films_converted,00:00:28:14,24.000,48000,2,1920 x 1080,Cineform HD,01:03:53:00,01:04:21:14,91992,92677,686,10,16,Auto,2,Sun Jul 22 17:43:28 2018,
